Time (Hour-Ending),Date,ERCOT.LOAD,ERCOT.PVGR.GEN,"Total Solar Installed, MW","Solar Output, % of Load","Solar Output, % of Installed",Solar 1-hr MW change,Solar 1-hr % change,Daytime Hour,Ramping Daytime Hour,,,,,,,,,,,,,,,,,,,,,,,,
10/23/2022 06:00:00,Oct-23,37023,0,12396,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/23/2022 07:00:00,Oct-23,37513,0,12396,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/23/2022 08:00:00,Oct-23,38152,28,12396,0.07,0.23,28,7980.58,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/23/2022 09:00:00,Oct-23,39601,1234,12396,3.12,9.95,1205,4246.03,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/23/2022 10:00:00,Oct-23,42046,3810,12396,9.06,30.74,2577,208.84,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/23/2022 11:00:00,Oct-23,44618,3987,12396,8.94,32.17,177,4.65,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/23/2022 12:00:00,Oct-23,47240,3597,12396,7.61,29.01,-391,-9.80,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/23/2022 13:00:00,Oct-23,49359,3838,12396,7.78,30.97,242,6.73,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/23/2022 14:00:00,Oct-23,51116,3875,12396,7.58,31.26,37,0.96,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/23/2022 15:00:00,Oct-23,52764,3844,12396,7.28,31.01,-32,-0.83,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/23/2022 16:00:00,Oct-23,53994,3704,12396,6.86,29.88,-140,-3.64,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/23/2022 17:00:00,Oct-23,54591,3373,12396,6.18,27.21,-331,-8.93,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/23/2022 18:00:00,Oct-23,54286,2153,12396,3.97,17.37,-1220,-36.18,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/23/2022 19:00:00,Oct-23,53214,504,12396,0.95,4.06,-1649,-76.60,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/23/2022 20:00:00,Oct-23,53240,3,12396,0.01,0.02,-501,-99.46,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/23/2022 21:00:00,Oct-23,52187,0,12396,0.00,0.00,-2,-87.02,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/23/2022 22:00:00,Oct-23,50430,0,12396,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/23/2022 23:00:00,Oct-23,48116,0,12396,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2022 00:00:00,Oct-23,45436,0,12396,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2022 01:00:00,Oct-24,43205,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2022 02:00:00,Oct-24,41615,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2022 03:00:00,Oct-24,40771,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2022 04:00:00,Oct-24,40387,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2022 05:00:00,Oct-24,40628,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2022 06:00:00,Oct-24,42098,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2022 07:00:00,Oct-24,44712,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2022 08:00:00,Oct-24,45859,8,12646,0.02,0.06,8,2051.89,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2022 09:00:00,Oct-24,46019,850,12646,1.85,6.72,842,10302.85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2022 10:00:00,Oct-24,47100,3378,12646,7.17,26.71,2528,297.35,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2022 11:00:00,Oct-24,48181,5198,12646,10.79,41.10,1820,53.87,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2022 12:00:00,Oct-24,48873,5803,12646,11.87,45.89,605,11.65,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2022 13:00:00,Oct-24,49121,5953,12646,12.12,47.07,150,2.58,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2022 14:00:00,Oct-24,49476,5068,12646,10.24,40.08,-884,-14.86,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2022 15:00:00,Oct-24,49786,4863,12646,9.77,38.45,-206,-4.06,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2022 16:00:00,Oct-24,50435,4997,12646,9.91,39.52,135,2.77,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2022 17:00:00,Oct-24,51012,3505,12646,6.87,27.72,-1492,-29.86,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2022 18:00:00,Oct-24,51176,2971,12646,5.81,23.50,-534,-15.23,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2022 19:00:00,Oct-24,50948,1035,12646,2.03,8.19,-1936,-65.16,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2022 20:00:00,Oct-24,51285,44,12646,0.09,0.35,-991,-95.72,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2022 21:00:00,Oct-24,50235,0,12646,0.00,0.00,-44,-99.32,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2022 22:00:00,Oct-24,47998,0,12646,0.00,0.00,0,30.57,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2022 23:00:00,Oct-24,44317,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2022 00:00:00,Oct-24,41333,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2022 01:00:00,Oct-25,38756,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2022 02:00:00,Oct-25,36117,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2022 03:00:00,Oct-25,34680,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2022 04:00:00,Oct-25,33900,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2022 05:00:00,Oct-25,33985,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2022 06:00:00,Oct-25,35572,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2022 07:00:00,Oct-25,38186,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2022 08:00:00,Oct-25,39321,23,12646,0.06,0.18,23,5160.72,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2022 09:00:00,Oct-25,39206,2118,12646,5.40,16.75,2095,9124.54,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2022 10:00:00,Oct-25,39560,7745,12646,19.58,61.24,5627,265.69,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2022 11:00:00,Oct-25,39944,9488,12646,23.75,75.03,1743,22.51,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2022 12:00:00,Oct-25,40204,9719,12646,24.17,76.86,231,2.44,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2022 13:00:00,Oct-25,40605,9639,12646,23.74,76.22,-80,-0.82,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2022 14:00:00,Oct-25,41195,9567,12646,23.23,75.66,-72,-0.74,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2022 15:00:00,Oct-25,41740,9696,12646,23.23,76.67,129,1.35,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2022 16:00:00,Oct-25,42795,9877,12646,23.08,78.11,181,1.87,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2022 17:00:00,Oct-25,43581,9738,12646,22.34,77.01,-139,-1.41,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2022 18:00:00,Oct-25,43881,7433,12646,16.94,58.78,-2305,-23.67,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2022 19:00:00,Oct-25,43185,1773,12646,4.11,14.02,-5660,-76.14,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2022 20:00:00,Oct-25,43145,34,12646,0.08,0.27,-1740,-98.09,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2022 21:00:00,Oct-25,42683,31,12646,0.07,0.24,-3,-8.89,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2022 22:00:00,Oct-25,41146,8,12646,0.02,0.06,-23,-75.20,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2022 23:00:00,Oct-25,38572,0,12646,0.00,0.00,-7,-95.86,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2022 00:00:00,Oct-25,36161,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2022 01:00:00,Oct-26,34551,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2022 02:00:00,Oct-26,33582,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2022 03:00:00,Oct-26,33082,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2022 04:00:00,Oct-26,33067,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2022 05:00:00,Oct-26,33492,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2022 06:00:00,Oct-26,35369,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2022 07:00:00,Oct-26,38402,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2022 08:00:00,Oct-26,40132,34,12646,0.08,0.27,34,10154.82,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2022 09:00:00,Oct-26,40193,2495,12646,6.21,19.73,2461,7221.52,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2022 10:00:00,Oct-26,40182,8163,12646,20.31,64.55,5667,227.11,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2022 11:00:00,Oct-26,40202,9585,12646,23.84,75.79,1422,17.43,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2022 12:00:00,Oct-26,40427,8948,12646,22.13,70.76,-637,-6.64,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2022 13:00:00,Oct-26,40750,7724,12646,18.95,61.07,-1225,-13.69,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2022 14:00:00,Oct-26,41519,8162,12646,19.66,64.54,438,5.67,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2022 15:00:00,Oct-26,42328,8369,12646,19.77,66.18,207,2.54,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2022 16:00:00,Oct-26,43415,8631,12646,19.88,68.25,262,3.14,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2022 17:00:00,Oct-26,44355,8155,12646,18.39,64.48,-477,-5.52,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2022 18:00:00,Oct-26,44521,6346,12646,14.25,50.18,-1809,-22.18,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2022 19:00:00,Oct-26,43981,1675,12646,3.81,13.25,-4670,-73.60,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2022 20:00:00,Oct-26,44064,136,12646,0.31,1.07,-1540,-91.91,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2022 21:00:00,Oct-26,43341,0,12646,0.00,0.00,-135,-99.83,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2022 22:00:00,Oct-26,41885,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2022 23:00:00,Oct-26,39335,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/27/2022 00:00:00,Oct-26,36842,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/27/2022 01:00:00,Oct-27,35081,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/27/2022 02:00:00,Oct-27,34096,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/27/2022 03:00:00,Oct-27,33551,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/27/2022 04:00:00,Oct-27,33275,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/27/2022 05:00:00,Oct-27,33872,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/27/2022 06:00:00,Oct-27,35686,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/27/2022 07:00:00,Oct-27,38633,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/27/2022 08:00:00,Oct-27,40131,29,12646,0.07,0.23,29,12292.98,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/27/2022 09:00:00,Oct-27,40244,1655,12646,4.11,13.09,1626,5573.73,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/27/2022 10:00:00,Oct-27,40631,4776,12646,11.76,37.77,3121,188.52,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/27/2022 11:00:00,Oct-27,40901,5353,12646,13.09,42.33,577,12.08,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/27/2022 12:00:00,Oct-27,41284,5178,12646,12.54,40.95,-175,-3.27,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/27/2022 13:00:00,Oct-27,41715,5276,12646,12.65,41.72,98,1.90,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/27/2022 14:00:00,Oct-27,42546,5250,12646,12.34,41.51,-27,-0.50,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/27/2022 15:00:00,Oct-27,43490,5650,12646,12.99,44.67,400,7.61,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/27/2022 16:00:00,Oct-27,44335,5709,12646,12.88,45.14,59,1.05,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/27/2022 17:00:00,Oct-27,45000,5392,12646,11.98,42.64,-317,-5.55,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/27/2022 18:00:00,Oct-27,44754,4103,12646,9.17,32.44,-1289,-23.91,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/27/2022 19:00:00,Oct-27,44452,1075,12646,2.42,8.50,-3028,-73.80,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/27/2022 20:00:00,Oct-27,44889,4,12646,0.01,0.03,-1071,-99.62,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/27/2022 21:00:00,Oct-27,44664,0,12646,0.00,0.00,-4,-91.10,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/27/2022 22:00:00,Oct-27,43341,0,12646,0.00,0.00,0,28.19,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/27/2022 23:00:00,Oct-27,41043,1,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/28/2022 00:00:00,Oct-27,38350,1,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/28/2022 01:00:00,Oct-28,36319,1,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/28/2022 02:00:00,Oct-28,35097,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/28/2022 03:00:00,Oct-28,34428,1,12646,0.00,0.00,0,20.66,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/28/2022 04:00:00,Oct-28,33952,1,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/28/2022 05:00:00,Oct-28,34642,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/28/2022 06:00:00,Oct-28,36210,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/28/2022 07:00:00,Oct-28,38910,1,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/28/2022 08:00:00,Oct-28,40460,2,12646,0.00,0.01,1,216.34,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/28/2022 09:00:00,Oct-28,40920,454,12646,1.11,3.59,452,28002.58,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/28/2022 10:00:00,Oct-28,42152,2752,12646,6.53,21.76,2298,506.65,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/28/2022 11:00:00,Oct-28,42979,3815,12646,8.88,30.17,1063,38.64,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/28/2022 12:00:00,Oct-28,43046,3278,12646,7.61,25.92,-537,-14.08,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/28/2022 13:00:00,Oct-28,43435,3603,12646,8.30,28.49,325,9.93,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/28/2022 14:00:00,Oct-28,43919,3500,12646,7.97,27.68,-103,-2.86,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/28/2022 15:00:00,Oct-28,43705,3973,12646,9.09,31.41,472,13.49,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/28/2022 16:00:00,Oct-28,43634,3827,12646,8.77,30.26,-145,-3.66,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/28/2022 17:00:00,Oct-28,43678,3025,12646,6.92,23.92,-803,-20.97,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/28/2022 18:00:00,Oct-28,43507,2359,12646,5.42,18.65,-666,-22.01,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/28/2022 19:00:00,Oct-28,43431,627,12646,1.44,4.96,-1731,-73.40,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/28/2022 20:00:00,Oct-28,43107,1,12646,0.00,0.01,-626,-99.82,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/28/2022 21:00:00,Oct-28,41898,0,12646,0.00,0.00,-1,-79.48,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/28/2022 22:00:00,Oct-28,40488,0,12646,0.00,0.00,0,38.71,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/28/2022 23:00:00,Oct-28,38732,0,12646,0.00,0.00,0,30.69,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/29/2022 00:00:00,Oct-28,36901,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/29/2022 01:00:00,Oct-29,35095,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/29/2022 02:00:00,Oct-29,34045,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/29/2022 03:00:00,Oct-29,33325,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/29/2022 04:00:00,Oct-29,32894,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/29/2022 05:00:00,Oct-29,32780,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/29/2022 06:00:00,Oct-29,33318,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/29/2022 07:00:00,Oct-29,34178,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/29/2022 08:00:00,Oct-29,35667,15,12646,0.04,0.12,15,4398.49,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/29/2022 09:00:00,Oct-29,36950,1386,12646,3.75,10.96,1371,8871.46,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/29/2022 10:00:00,Oct-29,38086,4823,12646,12.66,38.14,3437,247.94,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/29/2022 11:00:00,Oct-29,38863,6708,12646,17.26,53.04,1885,39.08,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/29/2022 12:00:00,Oct-29,39009,7268,12646,18.63,57.47,560,8.35,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/29/2022 13:00:00,Oct-29,39152,7756,12646,19.81,61.33,488,6.71,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/29/2022 14:00:00,Oct-29,39157,7681,12646,19.62,60.74,-75,-0.97,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/29/2022 15:00:00,Oct-29,39131,7446,12646,19.03,58.88,-235,-3.05,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/29/2022 16:00:00,Oct-29,39173,7440,12646,18.99,58.83,-6,-0.08,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/29/2022 17:00:00,Oct-29,39413,7251,12646,18.40,57.34,-189,-2.55,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/29/2022 18:00:00,Oct-29,39469,5520,12646,13.99,43.65,-1731,-23.87,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/29/2022 19:00:00,Oct-29,39655,1231,12646,3.10,9.74,-4289,-77.70,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/29/2022 20:00:00,Oct-29,39706,1,12646,0.00,0.01,-1230,-99.90,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/29/2022 21:00:00,Oct-29,39237,0,12646,0.00,0.00,-1,-65.67,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/29/2022 22:00:00,Oct-29,38265,0,12646,0.00,0.00,0,-26.86,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/29/2022 23:00:00,Oct-29,37032,0,12646,0.00,0.00,0,31.87,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/30/2022 00:00:00,Oct-29,35619,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/30/2022 01:00:00,Oct-30,34352,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/30/2022 02:00:00,Oct-30,33419,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/30/2022 03:00:00,Oct-30,32767,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/30/2022 04:00:00,Oct-30,32533,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/30/2022 05:00:00,Oct-30,32517,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/30/2022 06:00:00,Oct-30,32608,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/30/2022 07:00:00,Oct-30,33186,0,12646,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
10/30/2022 08:00:00,Oct-30,34110,15,12646,0.04,0.12,15,4197.41,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/30/2022 09:00:00,Oct-30,35294,1855,12646,5.26,14.67,1840,12301.60,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/30/2022 10:00:00,Oct-30,36748,7291,12646,19.84,57.66,5436,293.01,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/30/2022 11:00:00,Oct-30,37281,8825,12646,23.67,69.78,1534,21.04,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/30/2022 12:00:00,Oct-30,37774,8685,12646,22.99,68.68,-140,-1.59,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/30/2022 13:00:00,Oct-30,38655,8566,12646,22.16,67.74,-119,-1.37,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/30/2022 14:00:00,Oct-30,39581,8414,12646,21.26,66.53,-152,-1.78,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/30/2022 15:00:00,Oct-30,40430,8402,12646,20.78,66.44,-12,-0.14,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/30/2022 16:00:00,Oct-30,41383,8231,12646,19.89,65.09,-170,-2.03,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/30/2022 17:00:00,Oct-30,42184,7418,12646,17.58,58.66,-814,-9.88,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
10/30/2022 18:00:00,Oct-30,42492,5493,12646,12.93,43.44,-1924,-25.94,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
